NET_RATING_ADJUSTED,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,TS_PCT,EFG_PCT,PLAYER_NAME,TEAM_ABBREVIATION,COMPOSITE_SCORE
6.084615384615385,-1.2692307692307736,7.476923076923086,0.5741804511278196,0.5454461152882205,Dean Wade,CLE,1.8739089667615159
5.864705882352942,5.39411764705882,0.4823529411764724,0.5741804511278196,0.5454461152882205,Vasilije Micic,CHA,1.8363210460509496
6.033333333333333,-0.12499999999998579,6.075000000000003,0.5741804511278196,0.5454461152882205,Patrick Baldwin Jr.,WAS,1.8355423504872355
5.861538461538461,4.761538461538464,1.0923076923076849,0.5741804511278196,0.5454461152882205,Giannis Antetokounmpo,MIL,1.8280700686467077
5.727272727272727,5.24545454545455,0.4636363636363683,0.5741804511278196,0.5454461152882205,Aaron Gordon,DEN,1.7887350045796446
5.764705882352941,1.1941176470588175,4.582352941176467,0.5741804511278196,0.5454461152882205,JT Thor,CHA,1.7764939543601124
5.44,3.1000000000000085,2.339999999999989,0.5741804511278196,0.5454461152882205,Kevin Love,MIA,1.6884949542478707
5.227272727272727,6.145454545454555,-0.8363636363636431,0.5741804511278196,0.5454461152882205,Jamal Murray,DEN,1.6566026560683702
5.281249999999999,4.556250000000006,0.625,0.5741804511278196,0.5454461152882205,Malcolm Brogdon,POR,1.6351424781363895
5.266666666666667,2.8416666666666686,2.4083333333333314,0.5741804511278196,0.5454461152882205,Tre Jones,SAS,1.6311150596861768
5.192307692307692,2.9769230769230717,2.223076923076931,0.5741804511278196,0.5454461152882205,Josh Hart,NYK,1.6128810239306255
5.127272727272727,5.645454545454555,-0.5363636363636317,0.5741804511278196,0.5454461152882205,Michael Porter Jr.,DEN,1.6076592684535325
5.092307692307692,5.876923076923077,-0.7769230769230688,0.5741804511278196,0.5454461152882205,Devin Booker,PHX,1.6023897283153459
5.05625,2.5062499999999943,2.65625,0.5741804511278196,0.5454461152882205,Marcus Smart,MEM,1.5825315842542345
5.084615384615384,2.7307692307692264,2.3769230769230916,0.5741804511278196,0.5454461152882205,Donovan Mitchell,CLE,1.5804519192806998
4.991666666666667,3.5249999999999915,1.5499999999999972,0.5741804511278196,0.5454461152882205,Kyrie Irving,DAL,1.5664228653106864
5.061538461538461,3.261538461538464,1.6923076923076934,0.5741804511278196,0.5454461152882205,Malik Beasley,MIL,1.557680223498238
4.964705882352941,-1.2058823529411882,6.082352941176467,0.5741804511278196,0.5454461152882205,Leaky Black,CHA,1.4998502759062884
4.733333333333333,-0.9249999999999972,5.674999999999997,0.5741804511278196,0.5454461152882205,Jared Butler,WAS,1.4464569156056388
4.691666666666666,0.42499999999999716,4.249999999999986,0.5741804511278196,0.5454461152882205,Maxi Kleber,DAL,1.4381277756153317
4.592307692307692,5.476923076923072,-0.9769230769230717,0.5741804511278196,0.5454461152882205,Julius Randle,NYK,1.4315710660043275
4.615384615384615,2.3615384615384585,2.2461538461538453,0.5741804511278196,0.5454461152882205,Bogdan Bogdanović,ATL,1.4295400355963375
4.621428571428571,1.5214285714285722,3.114285714285714,0.5741804511278196,0.5454461152882205,Isaiah Joe,OKC,1.4288129536616612
4.476923076923077,5.8230769230769255,-1.2538461538461547,0.5741804511278196,0.5454461152882205,James Harden,LAC,1.4259916129922523
4.615384615384616,0.7153846153846075,3.907692307692301,0.5741804511278196,0.5454461152882205,Jarred Vanderbilt,LAL,1.4203824002449068
4.521428571428571,3.1214285714285808,1.414285714285711,0.5741804511278196,0.5454461152882205,Chet Holmgren,OKC,1.409288343271984
4.44,4.400000000000006,0.03999999999999204,0.5741804511278196,0.5454461152882205,Jimmy Butler III,MIA,1.3911029063636708
4.392307692307692,5.57692307692308,-1.1769230769230745,0.5741804511278196,0.5454461152882205,Grayson Allen,PHX,1.3858073633525432
4.461538461538462,2.0615384615384613,2.392307692307682,0.5741804511278196,0.5454461152882205,Brook Lopez,MIL,1.3803130610086145
4.38125,0.7562500000000085,3.625,0.5741804511278196,0.5454461152882205,Toumani Camara,POR,1.3477810773003946
4.321428571428572,2.6214285714285808,1.7142857142857082,0.5741804511278196,0.5454461152882205,Jalen Williams,OKC,1.3445289189039573
4.35,1.0250000000000057,3.3416666666666686,0.5741804511278196,0.5454461152882205,Dalen Terry,CHI,1.3425438320814402
4.2153846153846155,4.515384615384619,-0.2923076923076877,0.5741804511278196,0.5454461152882205,LeBron James,LAL,1.3242173291374024
4.184615384615384,4.57692307692308,-0.37692307692307736,0.5741804511278196,0.5454461152882205,Tyrese Haliburton,IND,1.316356968936426
4.192857142857143,3.164285714285711,1.028571428571425,0.5741804511278196,0.5454461152882205,Scottie Barnes,TOR,1.3067854543397446
4.175000000000001,1.6333333333333258,2.5416666666666714,0.5741804511278196,0.5454461152882205,Johnny Juzang,UTA,1.2906754384315786
4.092307692307692,4.6769230769230745,-0.576923076923066,0.5741804511278196,0.5454461152882205,Kevin Durant,PHX,1.2876259212496124
4.114285714285715,2.864285714285714,1.2714285714285865,0.5741804511278196,0.5454461152882205,Brandin Podziemski,GSW,1.2838016717817897
4.092857142857143,4.164285714285711,-0.07142857142858361,0.5741804511278196,0.5454461152882205,RJ Barrett,TOR,1.283091621746497
4.022222222222221,3.694444444444443,0.34444444444443434,0.5741804511278196,0.5454461152882205,Isaiah Stewart,DET,1.2606535860694013
4.133333333333333,0.6833333333333513,3.3583333333333485,0.5741804511278196,0.5454461152882205,Naji Marshall,NOP,1.257715488611876
